code,name,lat,long,tambon,amphoe,province,basin,sub_basin
CMP001,เมืองชุมพร,10.574456,99.14578,หาดพันไกร,เมืองชุมพร,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,คลองท่าตะเภา ( ลุ่มน้ำสาขา )
CMP002,หลังสวน,9.953407,99.06441,ขันเงิน,หลังสวน,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,คลองหลังสวน
CMSG,อบต.พิกุล,15.89842,100.30775,พิกุล,ชุมแสง,นครสวรรค์,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
CNDN,อบต.ชนแดน,16.179054,100.90172,ชนแดน,ชนแดน,เพชรบูรณ์,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
CPKC,ทต.ไชยปราการ,19.742264,99.14543,ปงตำ,ไชยปราการ,เชียงใหม่,โขงเหนือ,น้ำแม่ฝาง
CPON,ทต.ชุมพร,16.368166,104.057785,ชุมพร,เมยวดี,ร้อยเอ็ด,ชี,ลำน้ำยัง
CPY001,สะพานเดชาติวงศ์,15.688471,100.12383,ปากน้ำโพ,เมืองนครสวรรค์,นครสวรรค์,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY002,พยุหะคีรี,15.426565,100.13473,ท่าน้ำอ้อย,พยุหะคีรี,นครสวรรค์,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY003,ปตร.มโนรมย์,15.327643,100.10911,วัดโคก,มโนรมย์,ชัยนาท,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY004,สะพานธรรมจักร(วัดธรรมามูล),15.250288,100.083466,ธรรมามูล,เมืองชัยนาท,ชัยนาท,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY005,สรรพยา,15.109029,100.26793,โพนางดำออก,สรรพยา,ชัยนาท,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY011,พระนครศรีอยุธยา,14.36914,100.52863,ภูเขาทอง,พระนครศรีอยุธยา,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY012,บางปะอิน,14.304491,100.56644,ขนอนหลวง,บางปะอิน,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY013,บางไทร,14.118274,100.53532,โพแตง,บางไทร,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY014,สะพานนวลฉวี,13.947525,100.535034,บ้านใหม่,ปากเกร็ด,นนทบุรี,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CPY015,สะพานกรุงเทพ,13.700287,100.492805,ดาวคะนอง,ธนบุรี,กรุงเทพมหานคร,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
CSMO,อบต.ช่องสามหมอ,16.116697,102.2319,ช่องสามหมอ,แก้งคร้อ,ชัยภูมิ,ชี,ห้วยสามหมอ
CTKN,อบต.ป่าแดง,17.262218,100.57625,ป่าแดง,ชาติตระการ,พิษณุโลก,น่าน,แม่น้ำแควน้อยส่วนที่ 2
DCCT,ทต.เด่นชัย,17.983597,100.05172,เด่นชัย,เด่นชัย,แพร่,ยม,แม่น้ำยมตอนกลางส่วนที่ 2
DDSO,อบต.ไล่โว่,15.187605,98.47718,ไล่โว่,สังขละบุรี,กาญจนบุรี,แม่กลอง,แม่น้ำแควน้อยตอนบนส่วนที่ 1
DGSL,อบต.นาสวน,14.611464,99.12575,นาสวน,ศรีสวัสดิ์,กาญจนบุรี,แม่กลอง,แม่น้ำแควใหญ่ตอนล่างส่วนที่ 1
DITO,อบต.ดอยเต่า,17.915487,98.72794,ดอยเต่า,ดอยเต่า,เชียงใหม่,ปิง,แม่น้ำปิงส่วนที่ 3/3
DIV001,คลองผันน้ำยม-น่าน1,17.366179,99.84368,ในเมือง,สวรรคโลก,สุโขทัย,ยม,แม่น้ำยมตอนล่างส่วนที่ 2
DIV002,คลองผันน้ำยม-น่าน2,16.953913,100.12125,ท่าช้าง,พรหมพิราม,พิษณุโลก,ยม,คลองบางแก้ว
DIV003,คลองผันน้ำยม-น่าน3,17.292522,100.07767,คอรุม,พิชัย,อุตรดิตถ์,น่าน,แม่น้ำน่านส่วนที่ 4/2
DIV004,คลองผันน้ำยม-น่าน4,16.671774,100.24581,งิ้วงาม,เมืองพิษณุโลก,พิษณุโลก,ยม,แม่น้ำยมตอนล่างส่วนที่ 5
DIV005,ท่อทองแดง1,16.4971,99.51962,หนองปลิง,เมืองกำแพงเพชร,กำแพงเพชร,ปิง,แม่น้ำปิงส่วนที่ 4/5
DIWO,ทต.เวียงพางคำ,20.403551,99.88573,เวียงพางคำ,แม่สาย,เชียงราย,โขงเหนือ,แม่น้ำโขงตอนบนส่วนที่ 1
DKLG,อบต.ดอนฉิมพลี,13.905355,100.970276,ดอนฉิมพลี,บางน้ำเปรี้ยว,ฉะเชิงเทรา,บางปะกง,ที่ราบแม่น้ำบางปะกงส่วนที่ 1
DKMU,อบต.ปางหมู,19.333815,97.965744,ปางหมู,เมืองแม่ฮ่องสอน,แม่ฮ่องสอน,สาละวิน,น้ำแม่ปายตอนล่างส่วนที่ 2
DKTI,อบต.แม่อิง,19.224974,99.99362,แม่อิง,ภูกามยาว,พะเยา,โขงเหนือ,แม่น้ำอิงตอนกลางส่วนที่ 1
DMKH,อบต.ด่านม่วงคำ,17.079248,104.32588,ด่านม่วงคำ,โคกศรีสุพรรณ,สกลนคร,โขงตะวันออกเฉียงเหนือ,ห้วยน้ำก่ำ
DNCM,อบต.ดอนชะเอม,13.961962,99.80394,ดอนชะเอม,ท่ามะกา,กาญจนบุรี,ท่าจีน,ที่ราบแม่น้ำท่าจีน
DOCI,ทต.ทาสบเส้า,18.465376,99.12668,ทาสบเส้า,แม่ทา,ลำพูน,ปิง,น้ำแม่กวง
DSKT,ทต.ดอยสะเก็ด,18.864794,99.13231,เชิงดอย,ดอยสะเก็ด,เชียงใหม่,ปิง,น้ำแม่กวง
DTAN,ทต.ดอนตาล,16.3184,104.918945,ดอนตาล,ดอนตาล,มุกดาหาร,โขงตะวันออกเฉียงเหนือ,แม่น้ำโขงตอนล่าง
FANG,อบต.เวียง,19.941149,99.21811,เวียง,ฝาง,เชียงใหม่,โขงเหนือ,น้ำแม่ฝาง
FOP001,ชุมชนบ้านร้องแง,19.174799,100.9364,วรนคร,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP002,รร.ภูคาวิทยาคม,19.227991,101.06259,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP003,อุทยานแห่งชาติดอยภูคา,19.203983,101.07767,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP004,รร.พนาสวรรค์,19.179768,101.041756,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP005,ลำน้ำขว้าง (ฝายจ้าว),19.180185,100.95907,ศิลาแลง,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP006,จุดชมวิว 1715,19.174822,101.10615,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP007,บ้านผาเวียง,19.157818,101.025116,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP008,ลำน้ำกูน,19.148909,100.9464,ศิลาแลง,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
FOP009,รร.บ้านปางยาง,19.1356,100.9964,ภูคา,ปัว,น่าน,น่าน,แม่น้ำน่านตอนบน
